e4efa40b-256f-4bb1-9da0-a8b13d88e982___Rutg._Bact.S-1897.JPG,11
653fd101-0a71-4d97-a9f1-113055908c65___Rutg._Bact.S-1902.JPG,11
bb0de2ae-5c44-4b50-89af-fddd0b420775___Rutg._Bact.S-1898.JPG,11
8a9997fe-96b0-4d4b-b622-f656e218479e___Rutg._Bact.S-1895.JPG,11
67e63add-2073-462b-9c18-57fafe82c2e1___Rutg._Bact.S-1893.JPG,11
7006932a-9600-4e05-bf35-052c6761f853___Rutg._Bact.S-1900.JPG,11
0bb77fcc-27ca-474f-beae-6b3519727cf9___Rutg._Bact.S-1901.JPG,11
1d3369df-832e-48da-bc7f-99435378ba48___Rutg._Bact.S-1896.JPG,11
6583dbb4-3d11-4a73-b06e-6eba23ab1d13___Rutg._Bact.S-1899.JPG,11
1963a75b-0456-4e13-a88e-22c5d62aa866___Rutg._Bact.S-1894.JPG,11
ac533447-9d88-45d0-acda-02dc0b1332f3___Rutg._Bact.S-1628.JPG,11
88dfbda4-5be9-4a57-9a25-c489a1891e4e___Rutg._Bact.S-1630.JPG,11
6efc332c-d320-44c9-bffc-52aa866a549e___Rutg._Bact.S-1627.JPG,11
5ebaad17-de10-45f9-98a9-0e32ba0c6c5d___Rutg._Bact.S-1624.JPG,11
9b3c98ab-b880-497e-a015-6fb2be9627ed___Rutg._Bact.S-1625.JPG,11
87d23ba9-ca2f-4769-9ab1-4afc78d01a98___Rutg._Bact.S-1629.JPG,11
79507e2f-c6cb-4f75-8973-3b8d0be57c81___Rutg._Bact.S-1631.JPG,11
9093b2fc-1efc-41fe-91fd-95c8b9d4889b___Rutg._Bact.S-1626.JPG,11
5796cd59-cde6-4b01-bfd0-5b6c534fabee___Rutg._Bact.S-2312.JPG,11
c7553160-467d-491e-b319-6f37e5101370___Rutg._Bact.S-2309.JPG,11
c61c5964-834c-4608-b0fc-9d464046bfa6___Rutg._Bact.S-2317.JPG,11
fc0d4251-63fc-4139-a5ca-ed895306c6ca___Rutg._Bact.S-2310.JPG,11
c99a5f1d-95b5-400a-ae14-27696e8e8773___Rutg._Bact.S-2315.JPG,11
5e3b2d72-ae7f-4a63-bdac-e067e77f4dcf___Rutg._Bact.S-2308.JPG,11
a6a6510a-50c5-47dc-bd3c-02eb70bc91de___Rutg._Bact.S-2316.JPG,11
07ae66d3-48a8-46ea-b182-47d91eed9df0___Rutg._Bact.S-2313.JPG,11
d5f0dc0f-477b-4385-8e85-44ce587d1f5e___Rutg._Bact.S-2311.JPG,11
fdb6f19d-ebf5-46ce-96aa-595329a91869___Rutg._Bact.S-2314.JPG,11
97ea92c7-69f3-4417-adea-733a30b630a3___Rut._Bact.S-1487.JPG,11
3fa75f10-79c3-4ffe-9ae4-74a8cf62002c___Rut._Bact.S-1489.JPG,11
68569797-8390-4f79-af6c-581728a985f3___Rut._Bact.S-1486.JPG,11
63fd3fa5-29c6-472d-a61d-85d6ba93b04c___Rut._Bact.S-1485.JPG,11
e8ba3dfa-093b-4aa4-896b-5319437a661a___Rut._Bact.S-1484.JPG,11
f8c65a91-3057-44ef-b162-ad1082292b9f___Rut._Bact.S-1488.JPG,11
7914f5fb-4328-4312-b148-8dba40a3d5f8___Rut._Bact.S-1362.JPG,11
d0ad872e-3f9d-46df-9206-e3528e7d2c3f___Rut._Bact.S-1361.JPG,11
4b9966f0-0ecd-4392-9ae7-c32a3c988e6b___Rut._Bact.S-1360.JPG,11
5c65a060-2afc-41a3-8905-5d2f57fbe159___Rut._Bact.S-1363.JPG,11
d1519c7e-c304-4389-adbc-6086165497c4___Rut._Bact.S-1364.JPG,11
80a0ec73-b4ec-4859-b7eb-21a5854ab520___Rut._Bact.S-1359.JPG,11
09e1e0ed-2535-496e-885d-a51999b51820___Rut._Bact.S-0988.JPG,11
e565cdd1-9488-4eaf-976b-a68c566087e8___Rut._Bact.S-0991.JPG,11
8fbe94d1-5f5c-44db-aa5d-d0e2aa1be622___Rut._Bact.S-0986.JPG,11
e152c2f0-15b5-4aed-902e-02e533c07eb8___Rut._Bact.S-0987.JPG,11
a667eaee-845d-49b5-8350-2789f4f0cc73___Rut._Bact.S-0990.JPG,11
9bf47570-b674-4db3-b2bc-5607f5ef538a___Rut._Bact.S-0989.JPG,11
b1c46097-2a41-40f4-ac6c-c8aa5997ec7e___Rutg._Bact.S-1176.JPG,11
75fef2dc-b988-4d6b-b626-31e5838aa195___Rutg._Bact.S-1177.JPG,11
3538ef1d-9a9a-4718-aa64-c99e442a3be5___Rutg._Bact.S-1179.JPG,11
2e256ddc-3648-457b-a0a7-77bf6bc070d2___Rutg._Bact.S-1174.JPG,11
47ae9262-39b8-4368-9d5e-bb1fbdb95dbd___Rutg._Bact.S-1178.JPG,11
49d51811-aa39-4b46-9a5c-0f8a1e1f2100___Rutg._Bact.S-1175.JPG,11
